flag,start_time,target_buy_volume,target_sell_volume,target_num,trade_price,trade_volume,trade_num
0,2018-09-14 20:00:00,22.94,20.00,6,-1.0,0.00,0
0,2018-09-14 21:00:00,22.79,20.00,6,-1.0,0.00,0
0,2018-09-14 22:00:00,21.75,20.00,6,-1.0,0.00,0
0,2018-09-14 23:00:00,21.89,20.00,6,-1.0,0.00,0
0,2018-09-15 00:00:00,36.16,20.00,7,-1.0,0.00,0
0,2018-09-15 01:00:00,21.07,20.00,5,-1.0,0.00,0
0,2018-09-15 02:00:00,20.99,20.00,5,-1.0,0.00,0
0,2018-09-15 03:00:00,56.40,20.00,6,-1.0,0.00,0
0,2018-09-15 04:00:00,20.89,20.00,5,-1.0,0.00,0
0,2018-09-15 05:00:00,20.68,20.00,5,-1.0,0.00,0
0,2018-09-15 06:00:00,20.38,20.00,5,-1.0,0.00,0
0,2018-09-15 07:00:00,20.31,20.00,5,-1.0,0.00,0
0,2018-09-15 08:00:00,20.29,20.00,5,-1.0,0.00,0
0,2018-09-15 09:00:00,21.99,20.00,6,-1.0,0.00,0
0,2018-09-15 10:00:00,20.00,20.09,5,-1.0,0.00,0
0,2018-09-15 11:00:00,20.09,20.00,5,-1.0,0.00,0
0,2018-09-15 12:00:00,21.14,20.00,5,-1.0,0.00,0
0,2018-09-15 13:00:00,22.37,20.00,5,-1.0,0.00,0
0,2018-09-15 14:00:00,22.50,20.00,5,-1.0,0.00,0
0,2018-09-15 15:00:00,22.78,20.00,5,-1.0,0.00,0
0,2018-09-15 16:00:00,21.94,20.00,6,-1.0,0.00,0
0,2018-09-15 17:00:00,22.54,20.00,6,-1.0,0.00,0
0,2018-09-15 18:00:00,22.43,20.00,6,-1.0,0.00,0
0,2018-09-15 19:00:00,22.20,20.00,6,-1.0,0.00,0
0,2018-09-15 20:00:00,22.20,20.00,6,-1.0,0.00,0
0,2018-09-15 21:00:00,21.65,20.00,6,-1.0,0.00,0
0,2018-09-15 22:00:00,20.58,20.00,5,-1.0,0.00,0
0,2018-09-15 23:00:00,21.10,20.00,5,-1.0,0.00,0
0,2018-09-16 00:00:00,40.31,20.00,6,-1.0,0.00,0
0,2018-09-16 01:00:00,21.18,20.00,5,-1.0,0.00,0
0,2018-09-16 02:00:00,21.06,20.00,5,-1.0,0.00,0
0,2018-09-16 03:00:00,34.76,20.00,6,-1.0,0.00,0
0,2018-09-16 04:00:00,21.24,20.00,5,-1.0,0.00,0
0,2018-09-16 05:00:00,20.97,20.00,5,-1.0,0.00,0
0,2018-09-16 06:00:00,20.45,20.00,5,-1.0,0.00,0
0,2018-09-16 07:00:00,20.48,20.00,5,-1.0,0.00,0
0,2018-09-16 08:00:00,20.67,20.00,5,-1.0,0.00,0
0,2018-09-16 09:00:00,22.81,20.00,6,-1.0,0.00,0
0,2018-09-16 10:00:00,20.68,20.00,5,-1.0,0.00,0
0,2018-09-16 11:00:00,20.43,20.00,5,-1.0,0.00,0
0,2018-09-16 12:00:00,21.14,20.00,5,-1.0,0.00,0
0,2018-09-16 13:00:00,21.97,20.00,5,-1.0,0.00,0
0,2018-09-16 14:00:00,23.31,20.00,5,-1.0,0.00,0
0,2018-09-16 15:00:00,22.59,20.00,5,-1.0,0.00,0
0,2018-09-16 16:00:00,22.10,20.00,5,-1.0,0.00,0
0,2018-09-16 17:00:00,21.55,20.00,5,-1.0,0.00,0
0,2018-09-16 18:00:00,20.54,20.00,5,-1.0,0.00,0
0,2018-09-16 19:00:00,21.04,20.00,6,-1.0,0.00,0
